Gender,Age,Senior Citizen,Married,Number of Dependents,Zip Code,Latitude,Longitude,Population,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV
Female,60,No,No,0,96035,40.03194,-122.176023,3357,No,0,15,Offer D,No,0.0,No,Yes,DSL,25,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,45.9,693.45,16.27,0,0.0,677.1800000000001,3,Stayed,No,51,3572
Male,54,No,No,0,96090,40.021787,-122.127576,405,No,0,9,No offer,Yes,1.85,No,Yes,Fiber Optic,22,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,73.8,704.3,0.0,50,16.650000000000002,770.9499999999999,3,Stayed,No,52,4895
Male,38,No,Yes,0,96106,39.745805,-120.580882,88,Yes,1,68,Offer A,Yes,11.83,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.8,6302.85,0.0,0,804.44,7107.290000000001,4,Stayed,No,69,4265
Female,23,No,No,1,96113,40.198234,-120.18089,946,No,0,10,Offer D,Yes,14.24,Yes,Yes,Cable,26,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,73.55,693.3,0.0,0,142.4,835.6999999999999,3,Stayed,No,29,4434
Female,21,No,Yes,1,96121,40.181279,-120.392967,481,Yes,5,45,No offer,Yes,37.57,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,24.65,1171.3,0.0,0,1690.65,2861.95,3,Stayed,No,63,2194
Male,56,No,No,0,90003,33.964131,-118.272783,58198,No,0,5,No offer,Yes,12.35,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.1,398.55,0.0,0,61.75,460.3,3,Stayed,No,22,5225
Male,36,No,Yes,0,90032,34.078821,-118.177576,46960,Yes,7,69,Offer A,Yes,14.18,No,Yes,DSL,16,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,53.65,3804.4,0.0,0,978.42,4782.82,3,Stayed,No,55,6092
Male,28,No,No,0,90037,34.002642,-118.287596,56709,No,0,25,Offer C,Yes,7.55,No,Yes,DSL,71,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.0,1902.0,0.0,0,188.75,2090.75,4,Stayed,No,52,5263
Female,21,No,Yes,3,90042,34.11572,-118.192754,64672,Yes,10,71,Offer A,Yes,48.76,No,Yes,Cable,71,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,77.55,5574.35,0.0,0,3461.96,9036.31,3,Stayed,No,27,5097
Female,31,No,Yes,2,90043,33.988543,-118.334081,44764,Yes,10,20,No offer,Yes,14.79,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,406.05,0.0,0,295.79999999999995,701.8499999999999,3,Stayed,No,43,2698
Female,64,No,No,0,90056,33.987945,-118.370442,8115,No,0,63,Offer B,Yes,26.74,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.2,1618.2,0.0,0,1684.62,3302.82,3,Stayed,No,64,4948
Female,22,No,No,0,90071,34.052917,-118.255178,21,No,0,38,Offer C,Yes,23.95,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.65,3988.5,0.0,140,910.1,5038.6,5,Stayed,No,47,2511
Male,53,No,Yes,0,90250,33.914775,-118.348083,93315,Yes,6,72,No offer,Yes,22.95,Yes,Yes,Fiber Optic,17,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.75,7758.9,0.0,0,1652.4,9411.3,3,Stayed,No,71,5791
Female,58,No,Yes,0,90720,33.79499,-118.065591,21343,Yes,4,52,No offer,No,0.0,No,Yes,DSL,8,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,35.45,1958.95,0.0,0,0.0,1958.95,4,Stayed,No,47,5509
Female,59,No,No,1,91105,34.13946,-118.166649,10253,No,0,21,No offer,No,0.0,No,Yes,DSL,11,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,53.15,1183.2,19.13,0,0.0,1164.07,4,Stayed,No,29,3461
Female,51,No,Yes,0,91759,34.231318,-117.662032,47,Yes,4,31,No offer,Yes,1.2,No,Yes,DSL,15,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,49.2,1498.55,0.0,100,37.2,1635.75,5,Stayed,No,52,2157
Female,64,No,Yes,3,91766,34.042286,-117.756106,69974,Yes,1,72,Offer A,Yes,39.3,Yes,No,No internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.2,1787.35,0.0,0,2829.6,4616.95,3,Stayed,No,31,4382
Male,20,No,Yes,1,92020,32.79697,-116.969082,55277,Yes,1,48,Offer B,Yes,38.3,No,Yes,DSL,85,No,Yes,Yes,No,No,No,Yes,Yes,One Year,Yes,Credit Card,55.8,2651.2,0.0,0,1838.4,4489.599999999999,4,Stayed,No,27,3446
Female,62,No,No,0,92037,32.853743,-117.25034,42617,No,0,28,Offer C,No,0.0,No,Yes,DSL,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,35.75,961.4,0.0,0,0.0,961.4,4,Stayed,No,69,2431
Female,25,No,Yes,1,92057,33.254497,-117.285879,46893,Yes,1,61,Offer B,No,0.0,No,Yes,DSL,59,Yes,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,50.7,3088.75,0.0,20,0.0,3108.75,4,Stayed,No,22,5024
Female,23,No,Yes,3,92118,32.68674,-117.186612,24093,No,0,24,Offer C,Yes,46.54,Yes,Yes,DSL,85,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.35,1558.65,0.0,0,1116.96,2675.61,4,Stayed,No,60,5461
Female,22,No,Yes,0,92119,32.802959,-117.027095,21866,Yes,1,62,Offer B,Yes,6.41,No,Yes,Cable,59,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,72.0,4284.2,0.0,0,397.42,4681.62,4,Stayed,No,48,6489
Female,50,No,Yes,2,92121,32.898613,-117.202937,4258,Yes,6,70,Offer A,Yes,4.11,Yes,Yes,Cable,16,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,80.7,5617.95,0.0,0,287.70000000000005,5905.65,4,Stayed,No,49,4412
Female,36,No,No,0,92124,32.827238,-117.089287,30206,No,0,8,Offer E,Yes,37.37,No,Yes,Cable,16,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.45,554.45,0.0,0,298.96,853.4100000000001,5,Stayed,No,80,5227
Female,54,No,No,0,92253,33.695532,-116.310571,23971,No,0,40,Offer B,Yes,2.83,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.4,3756.4,4.18,0,113.2,3865.42,3,Stayed,No,53,3819
Male,39,No,Yes,1,92262,33.839989,-116.659215,24924,Yes,2,12,No offer,Yes,25.33,No,No,No internet,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.2,239.0,45.46,0,303.96,497.5,3,Stayed,No,73,3101
Male,57,No,No,0,92283,32.852947,-114.850784,3663,No,0,19,No offer,Yes,29.55,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.7,1495.1,26.84,0,561.45,2029.71,3,Stayed,No,20,2464
Female,30,No,Yes,2,92304,34.559882,-115.637164,42,Yes,4,72,No offer,Yes,29.66,Yes,Yes,Fiber Optic,59,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.2,7362.9,45.38,0,2135.52,9453.04,4,Stayed,No,71,5560
